chemical_name	analysismode	mz	rt	compound_id
208.09477_3.392	HILIC_POS	208.09477	3.392	C000466
577.33141_3.609	HILIC_POS	577.33141	3.609	C000467
155.09464_1.146	HILIC_POS	155.09464	1.146	C000468
108.02129_1.953	HILIC_POS	108.02129	1.953	C000469
150.13672_4.527	HILIC_POS	150.13672	4.527	C000470
93.02163_1.927	HILIC_POS	93.02163	1.927	C000471
314.14522_1.065	HILIC_POS	314.14522	1.065	C000472
366.11307_2.376	HILIC_POS	366.11307	2.376	C000473
123.04259_1.917	HILIC_POS	123.04259	1.917	C000474
162.03502_1.859	HILIC_POS	162.03502	1.859	C000475
324.18386_3.05	HILIC_POS	324.18386	3.05	C000476
154.12283_4.087	HILIC_POS	154.12283	4.087	C000477
227.12125_2.787	HILIC_POS	227.12125	2.787	C000478
120.05796_2.404	HILIC_POS	120.05796	2.404	C000479
185.05106_1.886	HILIC_POS	185.05106	1.886	C000480
459.23181_3.745	HILIC_POS	459.23181	3.745	C000481
503.25802_3.757	HILIC_POS	503.25802	3.757	C000482
270.15792_2.935	HILIC_POS	270.15792	2.935	C000483
154.12184_4.084	HILIC_POS	154.12184	4.084	C000484
304.21486_1.012	HILIC_POS	304.21486	1.012	C000485
137.04765_0.663	HILIC_POS	137.04765	0.663	C000486
453.14269_2.187	HILIC_POS	453.14269	2.187	C000487
257.11829_1.437	HILIC_POS	257.11829	1.437	C000488
109.05308_0.611	HILIC_POS	109.05308	0.611	C000489
483.0756_1.266	HILIC_POS	483.0756	1.266	C000490
463.18467_2.406	HILIC_POS	463.18467	2.406	C000491
95.03766_2.134	HILIC_POS	95.03766	2.134	C000492
246.08538_1.948	HILIC_POS	246.08538	1.948	C000493
480.2112_2.411	HILIC_POS	480.2112	2.411	C000494
253.13142_2.935	HILIC_POS	253.13142	2.935	C000495
351.09558_1.559	HILIC_POS	351.09558	1.559	C000496
598.21655_2.538	HILIC_POS	598.21655	2.538	C000497
112.99382_2.65	HILIC_POS	112.99382	2.65	C000498
185.06878_1.29	HILIC_POS	185.06878	1.29	C000499
142.07423_3.994	HILIC_POS	142.07423	3.994	C000500
238.13186_2.931	HILIC_POS	238.13186	2.931	C000501
175.86793_4.787	HILIC_POS	175.86793	4.787	C000502
483.07559_0.893	HILIC_POS	483.07559	0.893	C000503
467.10303_0.652	HILIC_POS	467.10303	0.652	C000504
99.04378_2.703	HILIC_POS	99.04378	2.703	C000505
385.17069_2.394	HILIC_POS	385.17069	2.394	C000506
173.10519_1.153	HILIC_POS	173.10519	1.153	C000507
123.06857_1.098	HILIC_POS	123.06857	1.098	C000508
159.12595_4.657	HILIC_POS	159.12595	4.657	C000509
299.0937_0.923	HILIC_POS	299.0937	0.923	C000510
161.06875_3.787	HILIC_POS	161.06875	3.787	C000511
103.06381_3.864	HILIC_POS	103.06381	3.864	C000512
223.1056_2.176	HILIC_POS	223.1056	2.176	C000513
185.10518_4.048	HILIC_POS	185.10518	4.048	C000514
114.05615_2.797	HILIC_POS	114.05615	2.797	C000515
225.9805_4.519	HILIC_POS	225.9805	4.519	C000516
217.1313_4.085	HILIC_POS	217.1313	4.085	C000517
193.08907_1.029	HILIC_POS	193.08907	1.029	C000518
505.11643_2.112	HILIC_POS	505.11643	2.112	C000519
286.09301_2.966	HILIC_POS	286.09301	2.966	C000520
286.09297_2.895	HILIC_POS	286.09297	2.895	C000521
318.06599_1.194	HILIC_POS	318.06599	1.194	C000522
361.12361_2.183	HILIC_POS	361.12361	2.183	C000523
112.01604_1.701	HILIC_POS	112.01604	1.701	C000524
142.11071_1.947	HILIC_POS	142.11071	1.947	C000525
115.06353_1.647	HILIC_POS	115.06353	1.647	C000526
178.11052_1.326	HILIC_POS	178.11052	1.326	C000527
736.28989_2.382	HILIC_POS	736.28989	2.382	C000528
359.06766_1.936	HILIC_POS	359.06766	1.936	C000529
379.19962_3.991	HILIC_POS	379.19962	3.991	C000530
169.08662_3.994	HILIC_POS	169.08662	3.994	C000531
400.14611_1.401	HILIC_POS	400.14611	1.401	C000532
291.95228_4.521	HILIC_POS	291.95228	4.521	C000533
417.15572_3.42	HILIC_POS	417.15572	3.42	C000534
476.21767_1.142	HILIC_POS	476.21767	1.142	C000535
325.16707_2.961	HILIC_POS	325.16707	2.961	C000536
230.07692_3.388	HILIC_POS	230.07692	3.388	C000537
368.10421_3.285	HILIC_POS	368.10421	3.285	C000538
229.07736_3.362	HILIC_POS	229.07736	3.362	C000539
327.15316_3.728	HILIC_POS	327.15316	3.728	C000540
325.16774_3.035	HILIC_POS	325.16774	3.035	C000541
312.1263_2.183	HILIC_POS	312.1263	2.183	C000542
274.10285_3.472	HILIC_POS	274.10285	3.472	C000543
149.12049_3.105	HILIC_POS	149.12049	3.105	C000544
284.07572_1.999	HILIC_POS	284.07572	1.999	C000545
440.15477_0.903	HILIC_POS	440.15477	0.903	C000546
513.19631_3.537	HILIC_POS	513.19631	3.537	C000547
299.20969_3.74	HILIC_POS	299.20969	3.74	C000548
167.09461_1.393	HILIC_POS	167.09461	1.393	C000549
368.12225_1.552	HILIC_POS	368.12225	1.552	C000550
184.0611_1.552	HILIC_POS	184.0611	1.552	C000551
120.03257_1.783	HILIC_POS	120.03257	1.783	C000552
306.13287_3.281	HILIC_POS	306.13287	3.281	C000553
159.08957_1.137	HILIC_POS	159.08957	1.137	C000554
173.04754_2.951	HILIC_POS	173.04754	2.951	C000555
223.10555_2.096	HILIC_POS	223.10555	2.096	C000556
149.08401_1.363	HILIC_POS	149.08401	1.363	C000557
169.08507_2.611	HILIC_POS	169.08507	2.611	C000558
474.15315_1.174	HILIC_POS	474.15315	1.174	C000559
195.05324_3.288	HILIC_POS	195.05324	3.288	C000560
609.21694_2.86	HILIC_POS	609.21694	2.86	C000561
143.07346_2.594	HILIC_POS	143.07346	2.594	C000562
437.16348_1.059	HILIC_POS	437.16348	1.059	C000563
234.11176_2.659	HILIC_POS	234.11176	2.659	C000564
329.09305_0.621	HILIC_POS	329.09305	0.621	C000565
668.09686_3.565	HILIC_POS	668.09686	3.565	C000566
190.07405_2.943	HILIC_POS	190.07405	2.943	C000567
337.16758_3.754	HILIC_POS	337.16758	3.754	C000568
329.12959_1.134	HILIC_POS	329.12959	1.134	C000569
191.09789_1.554	HILIC_POS	191.09789	1.554	C000570
131.09469_3.835	HILIC_POS	131.09469	3.835	C000571
368.11091_1.947	HILIC_POS	368.11091	1.947	C000572
172.11882_4.435	HILIC_POS	172.11882	4.435	C000573
219.11096_3.132	HILIC_POS	219.11096	3.132	C000574
250.12082_3.503	HILIC_POS	250.12082	3.503	C000575
194.11544_1.201	HILIC_POS	194.11544	1.201	C000576
304.0795_2.45	HILIC_POS	304.0795	2.45	C000577
246.13703_3.456	HILIC_POS	246.13703	3.456	C000578
399.07043_1.925	HILIC_POS	399.07043	1.925	C000579
230.09415_0.904	HILIC_POS	230.09415	0.904	C000580
253.13135_3.871	HILIC_POS	253.13135	3.871	C000581
535.19988_1.686	HILIC_POS	535.19988	1.686	C000582
403.09405_2.357	HILIC_POS	403.09405	2.357	C000583
137.04789_2.547	HILIC_POS	137.04789	2.547	C000584
119.03735_2.516	HILIC_POS	119.03735	2.516	C000585
167.09459_1.278	HILIC_POS	167.09459	1.278	C000586
123.06854_3.441	HILIC_POS	123.06854	3.441	C000587
331.887_4.735	HILIC_POS	331.887	4.735	C000588
436.1418_2.427	HILIC_POS	436.1418	2.427	C000589
296.13737_3.012	HILIC_POS	296.13737	3.012	C000590
153.06504_2.336	HILIC_POS	153.06504	2.336	C000591
257.10134_2.185	HILIC_POS	257.10134	2.185	C000592
167.05819_1.955	HILIC_POS	167.05819	1.955	C000593
349.05914_0.748	HILIC_POS	349.05914	0.748	C000594
343.16352_2.67	HILIC_POS	343.16352	2.67	C000595
138.03173_3.263	HILIC_POS	138.03173	3.263	C000596
144.09768_3.838	HILIC_POS	144.09768	3.838	C000597
175.13208_4.264	HILIC_POS	175.13208	4.264	C000598
135.04088_2.766	HILIC_POS	135.04088	2.766	C000599
667.09678_3.568	HILIC_POS	667.09678	3.568	C000600
331.88702_4.639	HILIC_POS	331.88702	4.639	C000601
331.88701_4.691	HILIC_POS	331.88701	4.691	C000602
280.10613_3.045	HILIC_POS	280.10613	3.045	C000603
440.17177_1.268	HILIC_POS	440.17177	1.268	C000604
255.12184_3.559	HILIC_POS	255.12184	3.559	C000605
435.22726_0.909	HILIC_POS	435.22726	0.909	C000606
158.14182_7.533	HILIC_POS	158.14182	7.533	C000607
114.03178_1.864	HILIC_POS	114.03178	1.864	C000608
258.07203_1.177	HILIC_POS	258.07203	1.177	C000609
184.01935_2.952	HILIC_POS	184.01935	2.952	C000610
298.11078_1.939	HILIC_POS	298.11078	1.939	C000611
226.11792_4.111	HILIC_POS	226.11792	4.111	C000612
228.07883_1.403	HILIC_POS	228.07883	1.403	C000613
339.09566_2.013	HILIC_POS	339.09566	2.013	C000614
228.0787_1.197	HILIC_POS	228.0787	1.197	C000615
492.12004_0.886	HILIC_POS	492.12004	0.886	C000616
529.09731_2.594	HILIC_POS	529.09731	2.594	C000617
137.08395_0.608	HILIC_POS	137.08395	0.608	C000618
170.08802_4.158	HILIC_POS	170.08802	4.158	C000619
261.15905_5.394	HILIC_POS	261.15905	5.394	C000620
155.03308_0.971	HILIC_POS	155.03308	0.971	C000621
105.04265_3.84	HILIC_POS	105.04265	3.84	C000622
132.09389_3.385	HILIC_POS	132.09389	3.385	C000623
157.1215_4.257	HILIC_POS	157.1215	4.257	C000624
228.11162_4.179	HILIC_POS	228.11162	4.179	C000625
369.05941_0.589	HILIC_POS	369.05941	0.589	C000626
462.08356_2.226	HILIC_POS	462.08356	2.226	C000627
186.13688_1.66	HILIC_POS	186.13688	1.66	C000628
763.87059_2.153	HILIC_POS	763.87059	2.153	C000629
806.86554_1.762	HILIC_POS	806.86554	1.762	C000630
149.12046_3.46	HILIC_POS	149.12046	3.46	C000631
491.17985_1.136	HILIC_POS	491.17985	1.136	C000632
120.05765_0.622	HILIC_POS	120.05765	0.622	C000633
438.09241_0.906	HILIC_POS	438.09241	0.906	C000634
299.13048_3.731	HILIC_POS	299.13048	3.731	C000635
398.12166_2.205	HILIC_POS	398.12166	2.205	C000636
521.14741_2.427	HILIC_POS	521.14741	2.427	C000637
203.12687_4.138	HILIC_POS	203.12687	4.138	C000638
451.18463_2.248	HILIC_POS	451.18463	2.248	C000639
164.06846_1.895	HILIC_POS	164.06846	1.895	C000640
428.10857_1.341	HILIC_POS	428.10857	1.341	C000641
189.09997_0.933	HILIC_POS	189.09997	0.933	C000642
386.07727_2.869	HILIC_POS	386.07727	2.869	C000643
120.02137_3.287	HILIC_POS	120.02137	3.287	C000644
109.05309_2.596	HILIC_POS	109.05309	2.596	C000645
456.14943_2.539	HILIC_POS	456.14943	2.539	C000646
605.19328_1.499	HILIC_POS	605.19328	1.499	C000647
695.43073_2.901	HILIC_POS	695.43073	2.901	C000648
225.07662_1.215	HILIC_POS	225.07662	1.215	C000649
491.17897_1.069	HILIC_POS	491.17897	1.069	C000650
547.28438_3.768	HILIC_POS	547.28438	3.768	C000651
377.10473_1.008	HILIC_POS	377.10473	1.008	C000652
120.02111_2.995	HILIC_POS	120.02111	2.995	C000653
311.05732_0.813	HILIC_POS	311.05732	0.813	C000654
441.13214_2.501	HILIC_POS	441.13214	2.501	C000655
515.25843_3.765	HILIC_POS	515.25843	3.765	C000656
357.1064_2.007	HILIC_POS	357.1064	2.007	C000657
141.05383_1.544	HILIC_POS	141.05383	1.544	C000658
341.16915_2.632	HILIC_POS	341.16915	2.632	C000659
172.0597_0.992	HILIC_POS	172.0597	0.992	C000660
259.09548_0.926	HILIC_POS	259.09548	0.926	C000661
274.12772_3.042	HILIC_POS	274.12772	3.042	C000662
209.06878_0.899	HILIC_POS	209.06878	0.899	C000663
293.19938_3.321	HILIC_POS	293.19938	3.321	C000664
184.08869_0.904	HILIC_POS	184.08869	0.904	C000665
201.04595_2.961	HILIC_POS	201.04595	2.961	C000666
228.07868_0.908	HILIC_POS	228.07868	0.908	C000667
347.09352_2.313	HILIC_POS	347.09352	2.313	C000668
313.22536_3.701	HILIC_POS	313.22536	3.701	C000669
127.06346_2.579	HILIC_POS	127.06346	2.579	C000670
421.09309_2.567	HILIC_POS	421.09309	2.567	C000671
307.15728_2.66	HILIC_POS	307.15728	2.66	C000672
244.14231_3.007	HILIC_POS	244.14231	3.007	C000673
103.98474_4.537	HILIC_POS	103.98474	4.537	C000674
306.13284_2.689	HILIC_POS	306.13284	2.689	C000675
422.16204_1.106	HILIC_POS	422.16204	1.106	C000676
440.15463_1.182	HILIC_POS	440.15463	1.182	C000677
149.04771_1.563	HILIC_POS	149.04771	1.563	C000678
174.06402_1.844	HILIC_POS	174.06402	1.844	C000679
328.12065_1.245	HILIC_POS	328.12065	1.245	C000680
125.04772_2.044	HILIC_POS	125.04772	2.044	C000681
494.09833_0.905	HILIC_POS	494.09833	0.905	C000682
130.0985_4.322	HILIC_POS	130.0985	4.322	C000683
670.09933_3.565	HILIC_POS	670.09933	3.565	C000684
167.09458_1.221	HILIC_POS	167.09458	1.221	C000685
689.21445_1.579	HILIC_POS	689.21445	1.579	C000686
176.12_0.899	HILIC_POS	176.12	0.899	C000687
203.12705_4.009	HILIC_POS	203.12705	4.009	C000688
136.06366_1.15	HILIC_POS	136.06366	1.15	C000689
129.07909_1.109	HILIC_POS	129.07909	1.109	C000690
257.10932_2.071	HILIC_POS	257.10932	2.071	C000691
243.07194_1.99	HILIC_POS	243.07194	1.99	C000692
256.08083_0.974	HILIC_POS	256.08083	0.974	C000693
303.01207_3.259	HILIC_POS	303.01207	3.259	C000694
224.05429_0.945	HILIC_POS	224.05429	0.945	C000695
119.05845_3.728	HILIC_POS	119.05845	3.728	C000696
298.1465_5.408	HILIC_POS	298.1465	5.408	C000697
90.04688_0.931	HILIC_POS	90.04688	0.931	C000698
99.06877_3.587	HILIC_POS	99.06877	3.587	C000699
87.03228_3.725	HILIC_POS	87.03228	3.725	C000700
99.06804_3.573	HILIC_POS	99.06804	3.573	C000701
131.0947_3.572	HILIC_POS	131.0947	3.572	C000702
197.12036_0.932	HILIC_POS	197.12036	0.932	C000703
119.03735_2.891	HILIC_POS	119.03735	2.891	C000704
434.11909_3.197	HILIC_POS	434.11909	3.197	C000705
434.11935_3.113	HILIC_POS	434.11935	3.113	C000706
417.1558_3.248	HILIC_POS	417.1558	3.248	C000707
362.11293_1.391	HILIC_POS	362.11293	1.391	C000708
106.04225_0.621	HILIC_POS	106.04225	0.621	C000709
216.11121_3.434	HILIC_POS	216.11121	3.434	C000710
198.03897_0.986	HILIC_POS	198.03897	0.986	C000711
159.0895_1.449	HILIC_POS	159.0895	1.449	C000712
114.07948_3.149	HILIC_POS	114.07948	3.149	C000713
349.17929_1.571	HILIC_POS	349.17929	1.571	C000714
492.12009_1.252	HILIC_POS	492.12009	1.252	C000715
142.11056_4.883	HILIC_POS	142.11056	4.883	C000716
287.19269_3.835	HILIC_POS	287.19269	3.835	C000717
387.14597_0.658	HILIC_POS	387.14597	0.658	C000718
217.08393_2.55	HILIC_POS	217.08393	2.55	C000719
135.06846_2.562	HILIC_POS	135.06846	2.562	C000720
139.02692_1.917	HILIC_POS	139.02692	1.917	C000721
104.02664_2.557	HILIC_POS	104.02664	2.557	C000722
478.10343_1.351	HILIC_POS	478.10343	1.351	C000723
97.05289_3.125	HILIC_POS	97.05289	3.125	C000724
276.16839_0.897	HILIC_POS	276.16839	0.897	C000725
161.14155_6.009	HILIC_POS	161.14155	6.009	C000726
257.09978_1.069	HILIC_POS	257.09978	1.069	C000727
105.07939_4.166	HILIC_POS	105.07939	4.166	C000728
93.92292_4.694	HILIC_POS	93.92292	4.694	C000729
129.04258_3.603	HILIC_POS	129.04258	3.603	C000730
376.13483_3.708	HILIC_POS	376.13483	3.708	C000731
478.10374_1.267	HILIC_POS	478.10374	1.267	C000732
384.12706_2.627	HILIC_POS	384.12706	2.627	C000733
133.05271_0.588	HILIC_POS	133.05271	0.588	C000734
215.06168_1.573	HILIC_POS	215.06168	1.573	C000735
97.08966_1.183	HILIC_POS	97.08966	1.183	C000736
149.04637_2.63	HILIC_POS	149.04637	2.63	C000737
283.96514_4.603	HILIC_POS	283.96514	4.603	C000738
488.12164_2.041	HILIC_POS	488.12164	2.041	C000739
276.12201_0.762	HILIC_POS	276.12201	0.762	C000740
271.1785_3.905	HILIC_POS	271.1785	3.905	C000741
403.14155_3.643	HILIC_POS	403.14155	3.643	C000742
477.14347_2.506	HILIC_POS	477.14347	2.506	C000743
202.03394_2.602	HILIC_POS	202.03394	2.602	C000744
421.09277_2.646	HILIC_POS	421.09277	2.646	C000745
233.12635_1.011	HILIC_POS	233.12635	1.011	C000746
208.04837_1.48	HILIC_POS	208.04837	1.48	C000747
426.13908_2.696	HILIC_POS	426.13908	2.696	C000748
258.08538_3.605	HILIC_POS	258.08538	3.605	C000749
441.13252_2.595	HILIC_POS	441.13252	2.595	C000750
529.09777_2.057	HILIC_POS	529.09777	2.057	C000751
226.07821_2.132	HILIC_POS	226.07821	2.132	C000752
139.00899_2.606	HILIC_POS	139.00899	2.606	C000753
139.00908_2.514	HILIC_POS	139.00908	2.514	C000754
180.0357_2.543	HILIC_POS	180.0357	2.543	C000755
425.13718_2.704	HILIC_POS	425.13718	2.704	C000756
425.1375_2.68	HILIC_POS	425.1375	2.68	C000757
113.03025_1.901	HILIC_POS	113.03025	1.901	C000758
157.11032_3.831	HILIC_POS	157.11032	3.831	C000759
733.46172_3.201	HILIC_POS	733.46172	3.201	C000760
266.1379_2.216	HILIC_POS	266.1379	2.216	C000761
227.07924_0.937	HILIC_POS	227.07924	0.937	C000762
250.07024_1.166	HILIC_POS	250.07024	1.166	C000763
184.01945_3.667	HILIC_POS	184.01945	3.667	C000764
153.04256_2.556	HILIC_POS	153.04256	2.556	C000765
303.20464_3.902	HILIC_POS	303.20464	3.902	C000766
422.16271_0.992	HILIC_POS	422.16271	0.992	C000767
162.04302_2.528	HILIC_POS	162.04302	2.528	C000768
621.35766_3.625	HILIC_POS	621.35766	3.625	C000769
370.13806_2.635	HILIC_POS	370.13806	2.635	C000770
194.06918_2.527	HILIC_POS	194.06918	2.527	C000771
215.0655_1.017	HILIC_POS	215.0655	1.017	C000772
207.06446_3.155	HILIC_POS	207.06446	3.155	C000773
135.10474_3.11	HILIC_POS	135.10474	3.11	C000774
135.10486_3.212	HILIC_POS	135.10486	3.212	C000775
377.1422_1.733	HILIC_POS	377.1422	1.733	C000776
265.13153_3.905	HILIC_POS	265.13153	3.905	C000777
156.05357_3.644	HILIC_POS	156.05357	3.644	C000778
303.16822_3.926	HILIC_POS	303.16822	3.926	C000779
131.07067_3.922	HILIC_POS	131.07067	3.922	C000780
476.15508_1.773	HILIC_POS	476.15508	1.773	C000781
374.13924_1.753	HILIC_POS	374.13924	1.753	C000782
109.05307_2.529	HILIC_POS	109.05307	2.529	C000783
179.07941_3.317	HILIC_POS	179.07941	3.317	C000784
439.16113_0.908	HILIC_POS	439.16113	0.908	C000785
119.03725_2.467	HILIC_POS	119.03725	2.467	C000786
345.14262_1.793	HILIC_POS	345.14262	1.793	C000787
377.16894_1.825	HILIC_POS	377.16894	1.825	C000788
331.09916_1.228	HILIC_POS	331.09916	1.228	C000789
132.04226_1.914	HILIC_POS	132.04226	1.914	C000790
437.16896_0.895	HILIC_POS	437.16896	0.895	C000791
104.02979_1.351	HILIC_POS	104.02979	1.351	C000792
249.08624_1.312	HILIC_POS	249.08624	1.312	C000793
297.05818_0.813	HILIC_POS	297.05818	0.813	C000794
127.07471_4.097	HILIC_POS	127.07471	4.097	C000795
199.13219_3.169	HILIC_POS	199.13219	3.169	C000796
384.1058_2.002	HILIC_POS	384.1058	2.002	C000797
117.05809_2.653	HILIC_POS	117.05809	2.653	C000798
477.20047_1.989	HILIC_POS	477.20047	1.989	C000799
405.22677_4.125	HILIC_POS	405.22677	4.125	C000800
747.4758_2.623	HILIC_POS	747.4758	2.623	C000801
243.07195_2.058	HILIC_POS	243.07195	2.058	C000802
356.06803_1.516	HILIC_POS	356.06803	1.516	C000803
197.05489_1.839	HILIC_POS	197.05489	1.839	C000804
139.06175_2.601	HILIC_POS	139.06175	2.601	C000805
92.03786_4.018	HILIC_POS	92.03786	4.018	C000806
357.25164_3.749	HILIC_POS	357.25164	3.749	C000807
188.01894_1.176	HILIC_POS	188.01894	1.176	C000808
304.21484_0.923	HILIC_POS	304.21484	0.923	C000809
223.1209_3.543	HILIC_POS	223.1209	3.543	C000810
393.09943_1.201	HILIC_POS	393.09943	1.201	C000811
499.16602_2.475	HILIC_POS	499.16602	2.475	C000812
332.07431_1.296	HILIC_POS	332.07431	1.296	C000813
172.08484_3.954	HILIC_POS	172.08484	3.954	C000814
275.13707_4.103	HILIC_POS	275.13707	4.103	C000815
460.15286_2.931	HILIC_POS	460.15286	2.931	C000816
137.08274_3.507	HILIC_POS	137.08274	3.507	C000817
109.06432_4.052	HILIC_POS	109.06432	4.052	C000818
146.05787_1.896	HILIC_POS	146.05787	1.896	C000819
148.09298_4.02	HILIC_POS	148.09298	4.02	C000820
453.20023_2.04	HILIC_POS	453.20023	2.04	C000821
149.08406_1.411	HILIC_POS	149.08406	1.411	C000822
236.14109_0.869	HILIC_POS	236.14109	0.869	C000823
373.95554_4.523	HILIC_POS	373.95554	4.523	C000824
163.06321_1.942	HILIC_POS	163.06321	1.942	C000825
310.16829_2.154	HILIC_POS	310.16829	2.154	C000826
380.1468_0.897	HILIC_POS	380.1468	0.897	C000827
257.0722_3.62	HILIC_POS	257.0722	3.62	C000828
246.08534_3.537	HILIC_POS	246.08534	3.537	C000829
299.10075_3.895	HILIC_POS	299.10075	3.895	C000830
254.10047_2.327	HILIC_POS	254.10047	2.327	C000831
181.07391_1.153	HILIC_POS	181.07391	1.153	C000832
371.0857_3.287	HILIC_POS	371.0857	3.287	C000833
184.09606_1.251	HILIC_POS	184.09606	1.251	C000834
310.14172_1.994	HILIC_POS	310.14172	1.994	C000835
600.23241_1.716	HILIC_POS	600.23241	1.716	C000836
263.11192_3.544	HILIC_POS	263.11192	3.544	C000837
149.05114_3.503	HILIC_POS	149.05114	3.503	C000838
159.12595_3.655	HILIC_POS	159.12595	3.655	C000839
183.07678_3.529	HILIC_POS	183.07678	3.529	C000840
115.09997_4.897	HILIC_POS	115.09997	4.897	C000841
212.06841_0.907	HILIC_POS	212.06841	0.907	C000842
99.06894_3.108	HILIC_POS	99.06894	3.108	C000843
163.92278_4.387	HILIC_POS	163.92278	4.387	C000844
99.069_3.673	HILIC_POS	99.069	3.673	C000845
424.13078_2.677	HILIC_POS	424.13078	2.677	C000846
491.0901_2.419	HILIC_POS	491.0901	2.419	C000847
140.08371_0.884	HILIC_POS	140.08371	0.884	C000848
234.08503_1.815	HILIC_POS	234.08503	1.815	C000849
186.10031_1.188	HILIC_POS	186.10031	1.188	C000850
102.04336_1.807	HILIC_POS	102.04336	1.807	C000851
182.06912_1.221	HILIC_POS	182.06912	1.221	C000852
133.11046_4.932	HILIC_POS	133.11046	4.932	C000853
453.14263_0.901	HILIC_POS	453.14263	0.901	C000854
104.06274_1.327	HILIC_POS	104.06274	1.327	C000855
173.10496_3.985	HILIC_POS	173.10496	3.985	C000856
85.01688_1.82	HILIC_POS	85.01688	1.82	C000857
433.13187_2.929	HILIC_POS	433.13187	2.929	C000858
300.06671_2.619	HILIC_POS	300.06671	2.619	C000859
433.15068_1.51	HILIC_POS	433.15068	1.51	C000860
190.04578_1.845	HILIC_POS	190.04578	1.845	C000861
166.07828_3.53	HILIC_POS	166.07828	3.53	C000862
171.12586_3.624	HILIC_POS	171.12586	3.624	C000863
301.16869_3.927	HILIC_POS	301.16869	3.927	C000864
453.15874_1.121	HILIC_POS	453.15874	1.121	C000865
474.153_1.351	HILIC_POS	474.153	1.351	C000866
276.08591_1.721	HILIC_POS	276.08591	1.721	C000867
504.21076_3.554	HILIC_POS	504.21076	3.554	C000868
247.14198_4.211	HILIC_POS	247.14198	4.211	C000869
146.077_3.672	HILIC_POS	146.077	3.672	C000870
228.09699_1.415	HILIC_POS	228.09699	1.415	C000871
247.01494_0.581	HILIC_POS	247.01494	0.581	C000872
279.06806_2.57	HILIC_POS	279.06806	2.57	C000873
137.04181_1.265	HILIC_POS	137.04181	1.265	C000874
739.45715_3.032	HILIC_POS	739.45715	3.032	C000875
109.06418_4.112	HILIC_POS	109.06418	4.112	C000876
411.18945_3.671	HILIC_POS	411.18945	3.671	C000877
174.11176_5.448	HILIC_POS	174.11176	5.448	C000878
121.98622_1.202	HILIC_POS	121.98622	1.202	C000879
515.98001_4.528	HILIC_POS	515.98001	4.528	C000880
329.22044_3.879	HILIC_POS	329.22044	3.879	C000881
162.07926_1.479	HILIC_POS	162.07926	1.479	C000882
121.08928_1.332	HILIC_POS	121.08928	1.332	C000883
245.09007_1.289	HILIC_POS	245.09007	1.289	C000884
264.10453_5.516	HILIC_POS	264.10453	5.516	C000885
574.12719_2.412	HILIC_POS	574.12719	2.412	C000886
305.15312_1.392	HILIC_POS	305.15312	1.392	C000887
180.05336_2.592	HILIC_POS	180.05336	2.592	C000888
315.91318_4.688	HILIC_POS	315.91318	4.688	C000889
287.20965_3.755	HILIC_POS	287.20965	3.755	C000890
202.03336_2.564	HILIC_POS	202.03336	2.564	C000891
154.12183_4.254	HILIC_POS	154.12183	4.254	C000892
324.06383_1.546	HILIC_POS	324.06383	1.546	C000893
306.19448_2.346	HILIC_POS	306.19448	2.346	C000894
146.04013_3.925	HILIC_POS	146.04013	3.925	C000895
121.08936_4.408	HILIC_POS	121.08936	4.408	C000896
315.10438_1.048	HILIC_POS	315.10438	1.048	C000897
268.10007_1.932	HILIC_POS	268.10007	1.932	C000898
230.12683_3.421	HILIC_POS	230.12683	3.421	C000899
537.96203_4.532	HILIC_POS	537.96203	4.532	C000900
250.16823_3.145	HILIC_POS	250.16823	3.145	C000901
371.10391_0.598	HILIC_POS	371.10391	0.598	C000902
259.15731_3.316	HILIC_POS	259.15731	3.316	C000903
112.03864_2.342	HILIC_POS	112.03864	2.342	C000904
133.07392_1.367	HILIC_POS	133.07392	1.367	C000905
166.07816_2.538	HILIC_POS	166.07816	2.538	C000906
111.08009_4.083	HILIC_POS	111.08009	4.083	C000907
234.12147_1.026	HILIC_POS	234.12147	1.026	C000908
